aX,aY,aZ,gX,gY,gZ
0.066,-0.149,1.218,22.156,3.296,4.333
0.246,-0.079,0.700,-12.024,64.026,4.761
0.262,-0.156,1.197,-25.574,17.395,-1.038
0.161,-0.024,1.321,-13.489,6.348,3.174
0.256,-0.133,0.745,9.827,32.227,2.563
0.228,-0.131,0.502,-23.071,43.823,-0.427
0.237,-0.086,0.382,-35.522,16.968,6.470
0.286,-0.046,0.457,-22.217,-11.230,5.676
0.227,-0.034,0.699,16.602,-64.148,3.357
0.183,-0.140,1.271,60.059,-123.840,5.493
-0.108,-0.032,2.143,4.333,-120.850,6.104
-0.071,-0.010,1.297,0.916,26.306,8.484
0.116,-0.051,0.616,-0.610,101.685,-2.808
0.204,-0.093,0.505,-33.386,46.265,-5.859
0.151,-0.049,0.730,21.912,5.554,-4.150
0.154,-0.104,1.027,52.795,-19.897,-1.099
0.042,-0.154,1.400,32.288,-20.752,-0.366
0.144,-0.144,0.950,18.127,31.921,2.686
-0.037,-0.132,0.575,-0.061,55.786,2.747
0.306,-0.126,1.309,-28.687,11.230,12.878
0.412,-0.010,1.694,-39.307,4.578,12.756
0.143,0.084,1.631,-2.625,18.494,3.296
0.224,-0.146,0.674,42.603,81.604,-4.333
0.201,-0.101,0.368,-22.217,98.389,-5.127
-0.391,0.208,2.344,-9.094,-33.020,28.503
0.003,-0.015,0.422,10.315,201.843,-2.808
0.147,-0.043,0.266,-70.984,100.708,-15.442
0.276,-0.099,0.394,6.104,30.151,-19.836
0.205,-0.125,0.656,36.072,-18.127,-13.733
0.149,-0.220,1.130,72.693,-48.035,-5.615
0.131,-0.225,1.524,24.719,-37.476,-1.709
0.203,-0.141,0.900,5.920,21.118,2.563
0.149,-0.044,0.771,-6.897,28.748,5.859
0.050,0.011,0.803,0.549,9.705,7.324
0.053,-0.137,0.822,19.958,2.686,2.625
0.271,-0.155,1.372,-11.169,-6.775,5.737
0.195,-0.022,1.242,-13.855,3.052,9.583
0.167,-0.085,0.837,2.441,31.128,-0.244
0.255,-0.118,0.704,6.348,24.109,1.404
0.216,-0.079,0.623,-7.080,10.437,3.479
0.241,-0.013,0.675,-11.475,-9.216,5.188
0.234,-0.043,0.750,5.432,-30.396,0.549
0.120,-0.089,1.107,15.564,-57.678,-3.357
0.037,-0.204,1.586,1.770,-70.557,-4.211
-0.005,-0.063,1.184,-10.193,-8.789,3.418
0.149,-0.089,0.778,6.958,33.325,6.531
0.191,-0.014,0.779,-2.625,19.409,4.211
0.139,-0.004,0.927,11.292,1.953,2.808
0.110,-0.123,1.142,23.865,-8.362,-0.305
0.125,-0.118,1.067,13.062,5.920,2.930
0.157,-0.090,0.876,11.536,27.527,2.991
0.193,-0.076,0.826,7.935,25.879,2.991
0.215,-0.090,0.873,4.395,10.803,2.625
0.172,-0.070,0.931,1.648,0.977,2.686
0.175,-0.075,0.940,2.380,-3.418,2.380
0.165,-0.082,0.916,2.686,-4.944,1.953
0.139,-0.093,0.937,0.244,-7.446,1.953
0.160,-0.073,0.963,-2.563,-7.080,1.465
0.148,-0.090,0.966,-0.977,-6.592,0.977
0.149,-0.087,0.970,-0.427,-6.104,1.709
0.132,-0.085,1.008,0.183,-4.822,2.075
0.141,-0.083,1.005,1.587,-0.671,2.319
0.150,-0.081,0.951,3.662,4.395,2.319
0.154,-0.088,0.937,5.310,5.371,2.197
0.155,-0.090,0.947,5.310,4.639,2.136
0.154,-0.088,0.947,4.761,3.967,2.319
0.157,-0.090,0.932,4.150,3.296,2.258
0.159,-0.083,0.926,2.991,1.648,2.258
0.165,-0.087,0.923,2.136,0.000,2.075
0.074,-0.046,1.063,0.854,-3.357,2.502
0.208,-0.118,1.082,12.329,9.033,3.235
0.040,-0.171,0.649,12.695,31.921,2.625
0.159,-0.097,1.484,-43.762,8.606,12.939
0.247,0.079,2.218,-43.091,-45.166,22.217
0.153,0.128,2.604,4.211,7.507,18.188
0.170,0.058,1.510,66.589,135.986,5.005
0.210,-0.165,0.224,56.702,236.450,-18.188
0.154,-0.035,0.070,-94.910,186.340,-11.353
0.181,-0.076,-0.098,15.686,92.773,-4.761
0.252,-0.129,-0.113,-66.284,83.008,-15.625
0.287,-0.172,-0.086,-82.703,47.363,-18.616
0.282,-0.211,-0.151,-40.466,5.127,-7.385
0.379,-0.171,-0.044,-71.411,-21.240,2.197
0.268,-0.186,0.249,2.136,-149.536,2.991
-0.002,-0.206,0.019,115.112,-305.054,37.109
0.007,0.059,3.108,109.680,-248.352,41.321
-0.387,0.082,4.000,44.189,-299.500,31.067
0.075,-0.102,1.085,15.564,155.823,1.282
0.219,0.042,0.538,-69.153,243.286,-15.015
0.233,-0.166,0.044,-21.790,38.269,-5.737
0.146,-0.060,0.208,-7.324,40.222,-1.038
0.047,-0.147,0.139,36.560,5.920,2.991
0.191,-0.077,0.797,63.171,-67.871,10.193
0.389,-0.028,2.901,2.930,-141.052,14.099
0.130,-0.010,2.348,-32.959,-25.208,3.906
0.180,-0.065,1.031,31.555,140.015,1.099
0.199,-0.069,0.409,21.118,146.545,2.136
0.197,-0.088,0.113,-46.204,88.501,-2.197
0.228,-0.108,0.023,-24.780,51.941,-2.747
0.216,-0.119,-0.017,-45.898,23.621,-3.540
0.292,-0.130,0.054,-68.359,-5.310,-4.028
0.285,-0.158,0.166,-2.014,-86.670,3.845
0.226,0.022,0.962,80.627,-218.872,15.747
-0.128,0.127,3.825,97.107,-297.119,28.503
-0.489,0.261,2.566,8.667,-81.116,39.307
-0.111,0.010,0.551,27.161,194.885,4.028
0.110,0.007,0.331,-77.881,124.817,-17.334
0.245,-0.107,0.306,-17.639,48.889,-23.987
0.296,-0.147,0.568,25.330,-6.836,-16.846
0.161,-0.066,1.034,73.669,-45.471,-5.554
0.160,-0.223,1.583,59.387,-46.448,-1.282
0.037,-0.105,1.127,8.301,1.099,3.784
-0.073,-0.054,0.714,-3.845,51.025,7.263
0.336,-0.135,0.856,-9.521,25.024,13.733
0.295,-0.007,1.715,-36.499,-4.150,10.742
0.216,-0.023,1.503,-12.878,13.123,3.479
0.205,-0.049,1.021,27.161,57.129,-0.793
0.265,-0.157,0.514,16.541,88.745,-4.883
0.132,-0.081,0.201,-69.946,78.735,-1.892
0.215,-0.100,0.051,-42.847,46.448,0.671
0.290,-0.158,0.016,-50.232,2.014,-5.920
0.214,-0.153,0.147,-37.109,-52.002,0.000
0.343,-0.067,0.808,80.566,-175.659,13.916
-0.050,0.091,3.612,111.511,-282.410,20.935
-0.283,0.166,2.268,-11.902,-93.811,35.217
-0.096,-0.034,0.634,18.738,191.162,4.150
0.100,0.018,0.338,-73.608,126.831,-11.047
0.259,-0.109,0.314,-13.794,46.265,-18.555
0.281,-0.122,0.595,31.250,-14.893,-12.817
0.149,-0.047,1.064,69.824,-45.105,-2.563
0.126,-0.207,1.568,52.490,-42.297,-0.366
0.256,-0.110,1.038,6.531,8.057,3.723
0.100,-0.033,0.787,0.732,30.029,6.592
-0.070,-0.045,0.648,-0.732,24.719,6.409
0.025,-0.129,0.790,2.991,12.146,12.939
0.405,0.011,2.459,-59.448,-55.603,18.127
0.121,0.038,2.163,-20.874,-11.536,14.221
0.082,0.064,1.770,32.349,98.022,1.404
0.196,-0.122,0.830,90.637,166.626,-0.305
0.218,-0.032,0.328,-24.597,193.909,-11.841
0.184,-0.095,-0.042,-48.706,141.296,-6.470
0.214,-0.131,-0.137,-11.108,80.750,-5.554
0.248,-0.132,-0.049,-92.163,69.031,-16.479
-0.219,0.104,4.000,96.436,-317.078,35.278
-0.288,0.123,2.589,8.789,-58.472,21.729
0.150,-0.137,0.363,-3.845,271.545,-15.991
0.183,-0.085,0.217,-116.577,124.146,-12.878
0.256,-0.129,0.165,24.414,29.175,-6.042
0.185,-0.118,0.174,-8.179,13.306,0.427
0.136,-0.021,0.713,31.921,-35.767,4.639
0.181,-0.224,1.483,124.939,-111.694,10.559
0.163,0.041,2.680,-34.912,-90.515,18.677
0.188,-0.008,1.935,-31.311,43.396,8.057
0.226,0.031,1.352,26.062,106.079,3.967
0.297,-0.108,0.706,64.392,110.535,-1.465
0.207,-0.107,0.455,12.756,94.177,-6.409
0.186,-0.093,0.089,-38.391,85.449,-1.770
0.168,-0.060,0.010,-50.659,31.799,-6.653
0.278,-0.170,-0.020,-71.167,-7.446,-12.329
0.389,-0.177,0.147,-42.358,-68.237,-4.822
0.118,-0.207,0.217,58.411,-212.646,11.536
0.075,0.136,3.735,123.291,-312.866,32.349
-0.537,0.240,3.102,22.217,-167.297,36.987
-0.118,-0.011,0.803,34.180,163.757,8.667
0.114,0.007,0.452,-61.462,153.748,-21.179
0.238,-0.160,0.200,-32.227,58.594,-23.437
0.314,-0.145,0.485,5.615,9.155,-13.794
0.172,-0.068,0.960,71.716,-43.762,-2.808
0.113,-0.198,1.527,73.425,-46.265,1.526
0.027,-0.143,1.121,2.686,1.831,5.249
0.094,-0.096,1.009,-14.832,39.734,12.756
0.336,-0.030,1.358,-24.841,30.212,11.047
0.362,-0.012,1.495,-14.832,23.865,6.042
0.224,-0.042,1.087,25.879,37.903,0.122
0.187,-0.149,0.605,29.602,73.242,-6.287
0.184,-0.108,0.277,-48.340,67.139,-2.380
0.212,-0.088,0.078,-52.917,51.270,0.244
0.225,-0.104,0.031,-47.485,4.639,1.221
0.274,-0.142,0.112,-39.124,-44.983,-2.563
0.274,-0.071,0.692,34.058,-147.705,4.456
0.017,0.029,3.302,121.216,-271.301,20.325
-0.371,0.167,2.480,-1.709,-122.742,29.297
-0.051,-0.047,0.687,19.043,152.649,5.066
0.133,-0.019,0.457,-52.124,115.417,-12.329
0.250,-0.123,0.444,-3.235,39.429,-14.343
0.232,-0.072,0.706,30.823,-4.333,-5.493
0.151,-0.042,1.036,55.664,-20.508,-0.732
0.146,-0.199,1.367,40.283,-22.766,-2.197
0.193,-0.110,1.023,7.446,9.033,2.014
0.193,-0.122,0.768,-1.465,26.794,3.906
0.179,-0.025,0.750,-13.611,14.648,5.676
0.200,-0.021,0.787,-0.549,-4.822,3.235
0.138,-0.123,1.002,13.062,-21.790,-0.793
0.132,-0.163,1.211,0.427,-32.349,-1.709
0.042,-0.069,1.180,1.892,-19.165,6.714
0.035,-0.030,0.920,13.733,32.288,2.197
0.128,-0.196,0.747,15.808,38.818,2.502
0.253,-0.080,1.122,-22.583,25.818,6.653
0.236,-0.034,1.112,-14.526,7.019,11.902
0.125,-0.030,1.052,3.479,16.479,3.113
0.252,-0.136,0.531,15.930,31.860,0.000
0.209,-0.108,0.458,-17.090,15.564,0.977
0.234,-0.101,0.460,-14.099,-8.240,2.563
0.229,-0.044,0.687,-2.197,-40.161,2.197
0.251,-0.128,1.473,29.602,-102.173,1.587
0.065,-0.082,1.824,-19.226,-101.685,2.502
-0.132,0.028,1.242,-10.193,3.906,10.864
-0.000,-0.031,0.704,14.832,53.955,4.700
0.167,-0.085,0.729,12.512,25.696,-3.357
0.191,-0.040,0.909,17.700,9.399,-1.648
0.103,-0.086,1.117,22.766,-4.333,0.793
0.095,-0.088,1.056,13.794,8.179,1.892
0.046,-0.103,0.962,16.296,28.809,1.404
-0.056,-0.132,0.545,16.907,50.720,-0.305
0.209,-0.235,1.217,-15.686,17.395,11.658
0.304,0.052,3.299,-76.233,-84.167,18.921
0.119,0.224,2.834,-31.128,53.040,13.672
0.192,0.059,1.535,101.074,195.557,-0.671
0.145,-0.180,0.315,102.966,267.212,-20.569
0.133,-0.036,0.094,-38.696,209.351,-8.667
0.131,-0.052,-0.070,15.869,154.358,-6.836
0.177,-0.088,-0.147,-22.644,116.272,-9.644
0.227,-0.148,-0.129,-50.720,92.896,-21.484
0.264,-0.177,-0.169,-44.128,65.369,-15.991
0.308,-0.228,-0.164,-55.725,35.278,-11.658
0.333,-0.243,-0.187,-88.989,-0.183,-6.165
0.325,-0.263,-0.178,-80.933,-60.608,7.324
0.288,-0.211,0.265,-44.250,-138.428,17.578
0.182,-0.329,0.024,125.977,-327.209,31.860
-0.100,0.571,2.803,67.932,-301.147,46.692
-0.170,0.329,4.000,88.684,-429.565,55.359
-0.277,0.144,2.806,24.658,-133.301,52.490
0.025,-0.253,0.307,-8.423,342.224,-24.841
0.044,-0.058,0.309,-108.459,164.429,-18.982
0.094,-0.144,0.012,57.678,56.091,1.221
0.152,-0.049,0.138,-29.236,53.589,12.024
0.225,-0.124,0.164,78.003,-69.885,14.404
0.482,-0.003,3.289,29.907,-132.874,10.864
0.180,0.089,2.559,0.366,-101.135,23.193
0.112,-0.097,0.793,46.021,196.594,-1.099
0.145,0.044,0.342,-38.391,191.223,-8.911
0.117,-0.103,-0.021,-18.738,73.547,-10.742
0.183,-0.088,0.004,-29.663,51.392,-6.836
0.248,-0.120,-0.054,-59.448,35.278,-8.728
0.279,-0.133,-0.042,-86.426,12.268,-9.216
0.331,-0.203,0.074,-34.729,-70.190,-4.456
0.135,-0.225,0.105,58.777,-228.943,12.329
0.038,-0.046,2.165,79.590,-222.900,27.466
-0.198,-0.030,4.000,80.566,-293.335,27.161
-0.076,0.014,1.765,10.132,5.859,14.404
0.071,-0.100,0.479,1.831,210.571,-6.775
0.141,-0.075,0.239,-74.280,93.201,-0.854
0.247,-0.044,0.403,3.540,45.349,0.916
0.173,-0.041,0.685,45.654,-19.836,3.906
0.211,-0.005,1.078,71.228,-47.729,3.906
0.181,-0.183,1.427,46.021,-39.124,-0.916
0.164,-0.102,1.002,1.221,-0.366,1.709
0.181,-0.135,0.763,-4.211,14.160,3.540
0.220,-0.046,0.738,-16.357,10.132,5.493
0.083,-0.057,0.942,11.719,-22.400,4.395
-0.015,-0.014,1.394,27.405,-25.024,2.808
0.025,-0.148,0.730,11.292,30.334,1.465
-0.239,0.121,1.939,-14.465,-72.876,20.203
-0.072,-0.038,0.682,19.775,132.812,3.418
0.136,-0.010,0.485,-39.429,88.074,-7.263
0.241,-0.080,0.576,3.174,28.687,-12.329
0.169,-0.053,0.838,41.260,-11.108,-5.859
0.080,-0.130,1.172,56.702,-0.977,-0.427
0.124,-0.129,0.766,15.259,37.720,1.953
-0.065,-0.075,0.577,-9.888,40.771,5.920
0.317,-0.162,1.380,-23.437,-2.197,10.681
0.344,-0.036,1.631,-35.156,3.723,2.869
0.108,-0.008,1.336,-1.709,33.813,1.587
0.237,-0.162,0.656,35.217,65.308,-0.427
0.266,-0.145,0.414,-35.950,77.942,-7.141
0.200,-0.129,0.113,-70.129,60.608,-0.793
0.263,-0.143,0.039,-41.748,14.893,4.089
0.260,-0.153,0.146,-32.104,-38.452,1.770
0.292,-0.051,0.750,52.368,-144.287,14.832
0.118,0.093,3.141,115.112,-248.657,27.466
-0.328,0.190,2.449,-6.836,-119.019,34.607
-0.042,-0.034,0.731,22.217,165.466,6.836
0.112,0.007,0.362,-63.538,131.714,-11.902
0.230,-0.119,0.297,-27.344,55.664,-20.020
0.311,-0.141,0.571,32.898,-8.484,-12.329
0.171,-0.052,1.028,67.017,-43.640,-2.380
0.129,-0.189,1.561,51.636,-46.021,0.671
0.204,-0.110,1.139,5.371,2.502,3.601
0.183,-0.115,0.752,-2.625,37.842,5.371
0.180,-0.022,0.710,-18.982,17.212,6.836
0.122,0.000,0.876,22.278,-11.658,6.531
0.046,-0.058,1.103,20.691,-12.146,0.671
0.015,-0.167,1.070,-7.996,5.310,3.296
0.266,-0.073,1.507,-32.166,18.433,10.010
0.307,-0.021,1.221,-17.212,29.968,8.423
0.128,0.016,1.169,8.606,42.236,1.709
0.253,-0.171,0.525,32.349,57.922,-0.488
0.192,-0.105,0.312,-44.312,60.425,-3.113
0.205,-0.126,0.084,-42.175,29.175,0.610
0.268,-0.120,0.124,-58.533,8.362,-3.113
0.333,-0.083,0.569,-7.019,-61.584,-1.221
0.381,-0.188,1.193,112.061,-197.815,10.132
-0.182,0.049,3.062,21.301,-204.651,17.212
-0.263,0.129,1.752,-5.371,-2.563,23.010
-0.021,-0.031,0.527,8.484,162.170,-3.601
0.263,-0.102,0.534,5.859,22.034,-14.282
0.198,-0.061,0.862,49.744,-26.917,-6.104
0.073,-0.150,1.325,62.805,-33.081,-0.610
0.131,-0.153,1.355,13.977,-9.705,2.197
0.199,-0.141,0.778,10.315,38.208,3.174
0.192,-0.068,0.734,-5.676,26.062,3.052
-0.019,-0.020,0.799,1.465,12.573,5.188
-0.026,-0.113,0.864,7.751,1.953,10.559
0.374,-0.069,1.955,-41.931,-14.404,16.174
0.275,0.022,1.765,-22.156,-3.357,14.954
0.206,0.025,1.539,13.977,59.082,2.258
0.253,-0.170,0.702,57.007,108.521,-1.404
0.184,-0.045,0.309,-49.377,134.888,-6.226
0.187,-0.108,0.028,-55.298,89.111,-3.113
0.239,-0.155,-0.089,-22.766,34.668,-3.174
0.266,-0.131,0.059,-90.698,16.907,-6.897
0.305,-0.246,-0.056,-12.024,-65.796,3.235
0.234,-0.159,0.257,21.057,-161.804,17.273
0.317,-0.274,2.010,109.192,-253.662,30.823
-0.386,0.243,3.550,45.654,-226.074,35.706
-0.236,0.102,1.417,39.429,74.158,18.311
0.090,-0.017,0.508,-12.817,181.335,-15.625
0.250,-0.156,0.190,-73.608,83.618,-22.949
0.313,-0.155,0.357,-0.427,24.292,-16.052
0.136,-0.106,0.754,52.734,-27.283,-4.089
0.194,-0.198,1.424,83.862,-61.951,3.052
0.194,-0.102,1.389,8.789,-28.748,3.296
0.210,-0.119,0.792,2.808,26.611,5.310
0.125,-0.036,0.785,-3.113,14.404,5.737
0.047,-0.032,0.894,4.333,9.644,2.930
-0.047,-0.082,0.934,13.184,6.592,10.376
0.321,-0.155,1.540,-19.287,-2.747,11.841
0.227,0.019,1.603,-35.156,16.052,11.169
0.202,-0.044,1.562,-1.160,34.180,1.587
0.275,-0.095,0.873,41.504,66.223,-0.427
0.234,-0.106,0.393,-9.705,104.248,-7.202
0.178,-0.093,0.086,-64.636,77.393,-1.465
0.205,-0.134,-0.023,-26.550,28.137,0.000
0.301,-0.141,0.053,-72.754,2.075,-6.653
0.323,-0.193,0.103,-37.842,-63.599,0.000
0.290,-0.051,0.817,76.965,-194.458,14.160
-0.185,0.119,3.745,105.896,-297.852,25.208
-0.375,0.208,2.302,4.028,-84.900,39.490
-0.130,-0.009,0.590,19.104,195.129,-2.625
0.070,0.012,0.319,-70.618,123.901,-15.381
0.216,-0.122,0.333,-7.202,43.884,-22.888
0.313,-0.153,0.609,31.555,-11.719,-16.968
0.146,-0.124,1.063,72.449,-40.894,-4.639
0.142,-0.211,1.563,40.710,-39.429,1.160
0.236,-0.132,0.997,6.470,15.198,3.418
0.215,-0.104,0.675,-6.287,36.621,5.371
0.104,-0.015,0.754,-1.526,3.113,8.179
0.132,0.003,0.933,20.386,-2.808,3.296
0.041,-0.164,0.985,-1.587,0.366,0.916
0.196,-0.129,1.366,-15.320,-0.122,6.531
0.254,-0.027,1.144,-12.024,14.587,10.315
0.224,-0.071,0.934,0.427,30.518,1.587
0.267,-0.140,0.666,12.573,24.902,0.549
0.221,-0.111,0.560,-9.460,15.991,2.136
0.235,-0.033,0.606,-15.503,-7.690,4.822
0.239,-0.056,0.640,-1.526,-31.860,2.075
0.158,-0.025,1.035,13.184,-68.054,-0.977
0.068,-0.159,1.732,7.141,-97.290,-2.808
-0.090,-0.044,1.417,-13.855,-32.166,4.395
0.096,-0.080,0.752,10.437,51.208,6.470
0.169,-0.053,0.722,3.418,32.654,1.587
0.148,0.008,0.895,13.733,11.902,1.831
0.087,-0.087,1.047,28.748,2.991,-0.854
0.118,-0.110,1.065,16.418,4.089,0.305
0.106,-0.102,0.984,10.254,20.935,0.977
0.211,-0.117,0.867,10.803,28.137,1.099
0.287,-0.086,0.826,0.061,21.057,-0.610
0.133,-0.053,0.844,4.150,-1.526,2.625
-0.011,-0.076,0.975,-0.793,4.456,3.357
0.228,-0.208,1.155,-12.634,4.944,6.775
0.266,-0.007,1.505,-31.677,12.268,13.550
-0.276,0.156,2.581,-9.155,-164.551,27.039
-0.085,-0.008,1.080,17.212,109.070,16.724
0.044,0.035,0.454,-28.320,145.874,-7.080
0.196,-0.093,0.342,-28.992,55.298,-12.573
0.249,-0.104,0.618,25.879,2.258,-11.780
0.195,-0.066,0.970,62.866,-29.541,-4.211
0.113,-0.197,1.477,43.640,-31.433,-0.916
0.188,-0.136,1.078,6.531,9.827,1.465
0.208,-0.060,0.783,2.380,35.828,3.479
-0.054,-0.034,0.713,-7.324,24.597,3.418
-0.101,-0.136,0.813,21.179,2.808,10.376
0.326,-0.045,2.277,-48.645,-30.273,19.226
0.207,0.072,2.095,-40.100,-10.193,16.846
0.203,0.082,1.815,17.517,84.106,0.977
0.290,-0.089,1.078,79.529,136.963,-1.648
0.214,-0.092,0.313,9.399,180.664,-7.385
0.157,-0.092,0.012,-70.313,149.536,-5.554
0.216,-0.118,-0.109,-2.686,79.773,-2.136
0.276,-0.138,-0.061,-67.383,57.922,-10.498
0.269,-0.164,-0.083,-70.007,20.691,-9.766
0.251,-0.166,-0.114,-42.114,-11.597,3.235
0.393,-0.191,0.021,-53.650,-65.063,0.854
0.201,-0.150,0.238,46.082,-219.666,21.423
-0.066,0.200,2.575,152.527,-306.091,42.480
-0.280,0.174,4.000,59.753,-289.185,34.058
-0.269,0.098,2.118,19.836,1.099,16.052
0.170,-0.153,0.350,-5.798,242.676,-22.827
0.282,-0.131,0.207,-116.272,116.943,-21.423
0.246,-0.155,0.141,2.014,44.250,-9.399
0.052,-0.157,0.197,20.142,-0.183,1.831
0.013,-0.148,0.677,82.336,-55.786,7.751
0.234,-0.036,2.284,37.476,-122.559,16.296
0.132,0.096,2.948,-62.927,-51.636,22.522
0.251,0.088,1.917,10.071,92.834,6.165
0.286,0.060,1.126,72.327,162.170,4.944
0.286,-0.127,0.547,77.454,153.992,-9.827
0.082,-0.063,0.299,-3.113,111.816,-7.263
0.128,-0.043,0.033,-36.377,114.319,-3.296
0.184,-0.068,-0.064,-41.626,79.407,-5.615
0.233,-0.135,-0.094,-61.523,50.354,-14.954
0.232,-0.184,-0.099,-78.308,32.532,-16.785
0.324,-0.227,-0.083,-63.843,-20.508,-7.385
0.345,-0.226,0.068,-50.598,-92.163,2.441
0.221,-0.267,0.123,73.303,-235.046,26.123
0.089,0.143,2.812,112.305,-298.950,40.833
-0.267,0.196,4.000,63.477,-316.223,39.001
-0.301,0.091,2.096,19.165,15.991,19.043
0.039,-0.033,0.408,-27.649,271.851,-20.203
0.213,-0.158,0.093,-99.670,98.938,-19.775
0.303,-0.159,0.166,4.089,25.879,-13.062
0.102,-0.163,0.159,1.160,-6.714,-1.160
0.282,-0.016,0.864,31.128,-53.955,5.127
0.234,-0.170,1.742,125.122,-133.850,9.094
0.062,-0.015,1.939,23.865,-84.839,12.451
-0.057,-0.067,1.101,2.380,74.036,9.766
0.264,-0.117,0.747,-10.376,90.027,0.122
0.266,-0.065,1.348,-19.104,10.742,4.517
0.198,0.006,1.541,6.775,-1.892,9.766
0.254,-0.166,0.578,30.029,70.923,-0.732
0.182,-0.073,0.298,-47.241,81.238,-1.038
0.182,-0.095,0.080,-39.673,42.053,2.441
0.240,-0.118,0.046,-58.350,13.367,-2.625
0.340,-0.116,0.277,-42.969,-37.537,-2.380
0.335,-0.059,0.806,73.242,-168.884,8.789
-0.040,0.067,3.174,92.346,-255.737,20.325
-0.279,0.153,2.126,-8.240,-90.820,30.090
-0.101,-0.018,0.680,21.484,158.752,4.944
0.069,0.010,0.442,-54.504,108.826,-11.108
0.234,-0.103,0.487,-8.423,39.795,-19.470
0.243,-0.112,0.728,34.668,-9.644,-12.451
0.141,-0.087,1.047,62.317,-23.254,-3.723
0.110,-0.189,1.398,36.560,-20.813,-0.916
0.207,-0.151,0.977,8.484,17.090,1.648
0.241,-0.128,0.768,-5.615,33.569,1.953
0.168,-0.025,0.746,-16.052,11.658,5.005
0.190,-0.055,0.817,9.888,-8.301,4.639
0.151,-0.073,1.103,18.799,-25.085,3.906
0.109,-0.068,1.121,2.014,-12.268,1.526
0.137,-0.048,0.981,2.502,10.437,1.709
0.170,-0.138,0.931,4.883,11.597,1.648
0.176,-0.048,0.972,-0.793,11.047,3.845
0.194,-0.120,0.843,4.639,9.277,2.197
0.183,-0.071,0.878,2.502,2.258,1.953
0.181,-0.060,0.882,2.197,-3.845,2.258
0.153,-0.158,0.954,5.371,-8.850,0.488
0.163,-0.083,0.901,-3.052,-10.925,2.014
0.161,-0.096,0.988,-6.104,-14.282,3.174
0.140,-0.061,1.083,-5.676,-16.602,2.563
0.118,-0.085,1.011,-2.686,-8.972,2.441
0.140,-0.059,0.991,2.014,-1.282,2.197
0.149,-0.071,0.963,5.920,5.127,2.197
0.146,-0.089,0.943,8.850,6.165,1.831
0.146,-0.083,0.957,7.751,7.324,1.953
0.146,-0.086,0.966,6.409,7.935,2.136
0.163,-0.075,0.911,5.432,9.644,2.075
0.166,-0.083,0.896,4.089,7.141,2.197
0.171,-0.081,0.900,2.808,2.563,2.197
0.152,-0.079,0.971,0.427,-2.563,2.380
0.146,-0.065,1.000,0.305,-3.967,2.441
0.143,-0.077,0.962,2.197,-2.075,2.136
0.148,-0.081,0.946,2.808,-0.793,2.258
0.171,-0.070,0.982,2.197,-1.221,2.441
0.127,-0.055,0.993,5.981,-1.831,2.991
0.100,-0.049,1.046,13.550,13.367,1.465
0.107,-0.252,0.828,14.954,26.917,-2.014
0.113,-0.120,1.128,-20.691,24.597,3.845
0.217,-0.052,1.135,-15.503,8.484,13.794
0.190,-0.002,1.212,18.860,44.006,0.122
0.214,-0.058,0.350,-42.969,33.691,4.639
0.222,-0.044,0.426,-13.794,-12.085,4.150
0.277,-0.005,0.723,2.991,-52.429,0.000
0.112,-0.158,1.408,35.828,-111.511,-1.160
0.101,-0.105,1.918,-11.047,-112.549,-0.916
-0.141,0.010,1.319,-5.066,1.343,12.390
0.040,-0.057,0.615,17.578,71.411,3.967
0.151,-0.046,0.661,-0.427,32.776,-1.648
0.171,-0.026,0.881,27.771,8.118,-0.916
0.124,-0.097,1.120,31.128,-3.540,0.488
0.115,-0.108,1.060,13.306,10.254,0.854
-0.237,0.162,1.776,1.099,11.780,24.780
-0.018,-0.013,0.455,3.845,184.570,-6.775
0.134,-0.063,0.263,-62.134,78.735,-12.329
0.298,-0.127,0.487,12.878,20.142,-17.700
0.243,-0.067,0.868,52.979,-32.043,-7.141
0.082,-0.176,1.455,65.308,-43.823,0.427
0.021,-0.118,1.271,10.986,3.052,2.502
-0.057,-0.134,0.730,-0.061,52.917,6.042
0.288,-0.079,1.344,-26.489,27.405,15.930
0.426,0.019,1.810,-37.537,17.334,17.944
0.239,0.019,1.644,3.967,23.926,3.052
0.108,-0.106,0.792,50.903,92.957,-6.470
0.237,-0.104,0.435,11.047,106.689,-1.099
0.217,-0.128,0.204,-33.936,76.843,-2.930
0.241,-0.125,0.023,-45.105,57.678,-3.113
0.258,-0.123,0.009,-54.016,20.264,-0.061
0.225,-0.142,0.015,-31.067,-27.649,1.770
0.237,-0.137,0.117,-34.180,-70.374,4.944
0.272,0.039,1.025,51.514,-168.579,13.550
0.175,0.101,3.869,149.902,-319.275,26.428
-0.321,0.168,2.720,-33.936,-145.386,27.283
-0.109,-0.095,0.601,17.334,216.064,-4.211
0.089,0.004,0.351,-79.956,155.090,-16.174
0.246,-0.162,0.138,-9.338,46.997,-19.043
0.316,-0.176,0.196,-10.681,9.277,-8.728
0.136,-0.072,0.748,47.974,-48.401,0.732
0.143,-0.157,1.736,90.027,-95.337,4.211
0.133,-0.058,1.636,17.395,-52.368,7.568
0.125,-0.141,0.860,8.911,47.363,3.174
0.175,-0.084,0.620,-31.433,50.171,3.174
0.155,-0.029,0.603,-18.433,14.771,4.578
0.174,-0.035,0.851,40.344,-29.358,5.859
0.065,-0.133,1.352,36.499,-24.597,1.282
